20171110181811	0.60	761.50	-12.96
20171110181812	0.60	761.50	-12.95
20171110181813	0.60	761.50	-12.95
20171110181814	0.60	761.50	-12.95
20171110181815	0.60	761.40	-12.95
20171110181816	0.60	761.40	-12.95
20171110181817	0.60	761.40	-12.95
20171110181818	0.60	761.40	-12.96
20171110181819	0.60	761.40	-12.96
20171110181820	0.60	761.40	-12.96
20171110181821	0.60	761.40	-12.96
20171110181823	0.60	761.40	-12.96
20171110181824	0.60	761.40	-12.96
20171110181828	0.50	761.50	-12.96
20171110181829	0.60	761.40	-12.96
20171110181830	0.60	761.40	-12.96
20171110181831	0.60	761.40	-12.96
20171110181832	0.60	761.40	-12.95
20171110181833	0.60	761.50	-12.95
20171110181835	0.60	761.50	-12.95
20171110181836	0.60	761.50	-12.95
20171110181837	0.60	761.50	-12.95
20171110181838	0.60	761.50	-12.95
20171110181839	0.60	761.50	-12.95
20171110181840	0.60	761.60	-12.95
20171110181841	0.60	761.60	-12.96
20171110181842	0.60	761.60	-12.96
20171110181843	0.60	761.50	-12.96
20171110181844	0.60	761.50	-12.95
20171110181845	0.60	761.50	-12.95
20171110181846	0.60	761.50	-12.95
20171110181847	0.60	761.50	-12.95
20171110181848	0.60	761.50	-12.95
20171110181849	0.60	761.50	-12.95
20171110181850	0.60	761.50	-12.95
20171110181851	0.60	761.50	-12.95
20171110181852	0.60	761.50	-12.95
20171110181853	0.60	761.50	-12.95
20171110181854	0.60	761.50	-12.95
20171110181855	0.60	761.40	-12.94
20171110181856	0.60	761.40	-12.94
20171110181857	0.60	761.40	-12.94
20171110181858	0.60	761.40	-12.95
20171110181859	0.60	761.40	-12.95
20171110181900	0.60	761.40	-12.95
20171110181901	0.60	761.40	-12.95
20171110181902	0.60	761.40	-12.95
20171110181903	0.60	761.50	-12.94
20171110181904	0.60	761.50	-12.95
20171110181905	0.60	761.50	-12.95
20171110181906	0.60	761.50	-12.94
20171110181907	0.60	761.50	-12.94
20171110181908	0.60	761.50	-12.94
20171110181909	0.60	761.40	-12.94
20171110181910	0.60	761.40	-12.95
20171110181911	0.60	761.50	-12.95
20171110181912	0.60	761.50	-12.94
20171110181913	0.60	761.50	-12.94
20171110181914	0.60	761.50	-12.94
20171110181915	0.60	761.50	-12.94
20171110181916	0.60	761.50	-12.94
20171110181917	0.60	761.50	-12.95
20171110181918	0.60	761.50	-12.95
20171110181919	0.60	761.50	-12.94
20171110181920	0.60	761.50	-12.94
20171110181921	0.60	761.50	-12.94
20171110181922	0.60	761.50	-12.95
20171110181923	0.60	761.50	-12.95
20171110181924	0.60	761.50	-12.95
20171110181925	0.60	761.50	-12.94
20171110181926	0.60	761.50	-12.94
20171110181927	0.60	761.50	-12.95
20171110181928	0.60	761.40	-12.95
20171110181929	0.60	761.40	-12.95
20171110181930	0.60	761.50	-12.95
20171110181931	0.60	761.50	-12.96
20171110181932	0.60	761.50	-12.96
20171110181933	0.60	761.50	-12.95
20171110181934	0.60	761.50	-12.95
20171110181935	0.60	761.50	-12.95
20171110181936	0.60	761.60	-12.95
20171110181937	0.60	761.60	-12.95
20171110181938	0.60	761.50	-12.95
20171110181939	0.60	761.50	-12.95
20171110181940	0.60	761.50	-12.95
20171110181942	0.60	761.50	-12.95
20171110181943	0.60	761.60	-12.95
20171110181944	0.60	761.60	-12.95
20171110181945	0.60	761.60	-12.95
20171110181946	0.60	761.50	-12.95
20171110181947	0.60	761.50	-12.95
20171110181948	0.60	761.50	-12.95
20171110181949	0.60	761.50	-12.95
20171110181950	0.60	761.50	-12.95
20171110181951	0.60	761.50	-12.95
20171110181952	0.60	761.50	-12.95
20171110181953	0.60	761.50	-12.95
20171110181954	0.60	761.50	-12.95
20171110181955	0.60	761.50	-12.95
20171110181956	0.60	761.50	-12.95
20171110181957	0.60	761.50	-12.95
20171110181958	0.60	761.50	-12.95
20171110181959	0.60	761.50	-12.95
20171110182000	0.60	761.50	-12.95
20171110182002	0.60	761.60	-12.95
20171110182003	0.60	761.60	-12.95
20171110182004	0.60	761.50	-12.95
20171110182005	0.60	761.50	-12.95
20171110182006	0.50	761.50	-12.95
20171110182007	0.50	761.50	-12.95
20171110182008	0.60	761.60	-12.95
20171110182009	0.60	761.60	-12.95
20171110182010	0.60	761.40	-12.95
20171110182011	0.60	761.40	-12.95
20171110182012	0.60	761.50	-12.95
20171110182013	0.60	761.50	-12.95
20171110182014	0.60	761.50	-12.95
20171110182015	0.60	761.60	-12.95
20171110182016	0.60	761.60	-12.95
20171110182017	0.60	761.60	-12.95
20171110182018	0.60	761.60	-12.95
20171110182019	0.60	761.60	-12.95
20171110182022	0.60	761.50	-12.95
20171110182023	0.60	761.50	-12.95
20171110182024	0.60	761.50	-12.95
20171110182025	0.60	761.50	-12.95
20171110182026	0.60	761.50	-12.95
20171110182027	0.60	761.50	-12.94
20171110182028	0.60	761.50	-12.95
20171110182029	0.60	761.50	-12.95
20171110182030	0.60	761.50	-12.96
20171110182031	0.60	761.50	-12.96
20171110182032	0.60	761.50	-12.95
20171110182033	0.50	761.40	-12.95
20171110182034	0.50	761.40	-12.94
20171110182035	0.60	761.60	-12.94
